run_id,run_name,config_name,mode,oom,vocab_size,embd_dim,num_heads,num_layers,seq_len,batch_size,head_dim,total_params,total_steps,elapsed_seconds,loss_min,loss_max,loss_avg,gpu_utilization_pct_min,gpu_utilization_pct_max,gpu_utilization_pct_avg,gpu_memory_access_time_pct_min,gpu_memory_access_time_pct_max,gpu_memory_access_time_pct_avg,gpu_memory_allocated_bytes_min,gpu_memory_allocated_bytes_max,gpu_memory_allocated_bytes_avg,gpu_memory_allocated_pct_min,gpu_memory_allocated_pct_max,gpu_memory_allocated_pct_avg,gpu_temperature_c_min,gpu_temperature_c_max,gpu_temperature_c_avg,gpu_power_usage_w_min,gpu_power_usage_w_max,gpu_power_usage_w_avg,gpu_enforced_power_limit_w_min,gpu_enforced_power_limit_w_max,gpu_enforced_power_limit_w_avg,gpu_power_usage_pct_min,gpu_power_usage_pct_max,gpu_power_usage_pct_avg,gpu_sm_clock_mhz_min,gpu_sm_clock_mhz_max,gpu_sm_clock_mhz_avg,gpu_memory_clock_mhz_min,gpu_memory_clock_mhz_max,gpu_memory_clock_mhz_avg,gpu_uncorrected_memory_errors_min,gpu_uncorrected_memory_errors_max,gpu_uncorrected_memory_errors_avg,gpu_corrected_memory_errors_min,gpu_corrected_memory_errors_max,gpu_corrected_memory_errors_avg,network_recv_bytes_min,network_recv_bytes_max,network_recv_bytes_avg,network_sent_bytes_min,network_sent_bytes_max,network_sent_bytes_avg,disk_read_mb_min,disk_read_mb_max,disk_read_mb_avg,disk_write_mb_min,disk_write_mb_max,disk_write_mb_avg,disk_used_gb_min,disk_used_gb_max,disk_used_gb_avg,disk_used_pct_min,disk_used_pct_max,disk_used_pct_avg,process_cpu_threads_min,process_cpu_threads_max,process_cpu_threads_avg,process_cpu_pct_min,process_cpu_pct_max,process_cpu_pct_avg,process_memory_used_mb_min,process_memory_used_mb_max,process_memory_used_mb_avg,process_memory_used_pct_min,process_memory_used_pct_max,process_memory_used_pct_avg,process_memory_available_mb_min,process_memory_available_mb_max,process_memory_available_mb_avg,system_memory_utilization_pct_min,system_memory_utilization_pct_max,system_memory_utilization_pct_avg
34,run_034_train,v16k_d2048_h8_l24_s1024_b2,train,0,16384,2048,8,24,1024,2,256,1239500800,937,301.91,1.7734,7.2812,4.9809,85,99,98.0441,24,55,40.6872,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,54,59,56.5154,168.96,442.79,269.1894,400.0,400.0,400.0,42.24,110.7,67.297,1380,1410,1408.6784,1215,1215,1215.0,0,0,0.0,0,0,0.0,4021294757745,4021306074943,4021300396660.3525,1317987622189,1317988740172,1317988168866.1719,1414.143,1414.143,1414.143,491861.605,491861.793,491861.6313,124.095,124.095,124.095,44.3,44.3,44.3,89,89,89.0,0.0,0.0,0.0,3067.08,3067.18,3067.1624,0.5945,0.5945,0.5945,502317.45,502322.27,502320.9667,2.6,2.6,2.6
35,run_035_train,v8k_d1024_h8_l12_s2048_b4,train,0,8192,1024,8,12,2048,4,128,159126528,1702,302.68,1.3359,9.625,4.0112,90,99,98.2802,29,55,41.2529,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,56,52.5486,172.61,430.15,269.6643,400.0,400.0,400.0,43.15,107.54,67.4163,1395,1410,1408.9494,1215,1215,1215.0,0,0,0.0,0,0,0.0,4021341332299,4021364169407,4021352113606.0815,1317989401210,1317990710747,1317990061490.0195,1414.143,1414.143,1414.143,491861.793,491861.793,491861.793,124.095,124.095,124.095,44.3,44.3,44.3,89,89,89.0,0.0,0.0,0.0,2551.82,3020.34,2704.6305,0.4946,0.5855,0.5243,502375.61,502845.18,502692.2147,2.5,2.6,2.5253
36,run_036_train,v16k_d2048_h8_l12_s1024_b2,train,0,16384,2048,8,12,1024,2,256,636528640,1888,301.94,1.875,8.875,4.6813,96,99,98.3516,29,55,41.1914,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,58,54.3281,178.35,441.0,276.9755,400.0,400.0,400.0,44.59,110.25,69.2438,1380,1410,1408.8867,1215,1215,1215.0,0,0,0.0,0,0,0.0,4021399399523,4021410875700,4021405147929.457,1317991417838,1317992646382,1317992034170.539,1414.143,1414.143,1414.143,491861.793,491861.906,491861.8001,124.095,124.095,124.095,44.3,44.3,44.3,89,89,89.0,0.0,0.0,0.0,2641.89,3106.67,2971.0465,0.5121,0.6022,0.5759,502286.53,502752.13,502421.9965,2.5,2.6,2.5871
37,run_037_train,v8k_d512_h16_l12_s1024_b4,train,0,8192,512,16,12,1024,4,32,41875968,6479,306.64,0.9375,5.6562,3.4929,91,99,98.0875,29,55,41.0152,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,59,56.4639,172.46,428.13,273.6172,400.0,400.0,400.0,43.11,107.03,68.4038,1380,1410,1408.6882,1215,1215,1215.0,0,0,0.0,0,0,0.0,4021446117325,4021502216916,4021474209061.323,1317993342925,1317994909445,1317994137601.2927,1414.143,1414.143,1414.143,491861.906,491861.906,491861.906,124.095,124.095,124.095,44.3,44.3,44.3,89,89,89.0,0.0,0.0,0.0,2610.7,2810.54,2790.2229,0.506,0.5448,0.5408,502587.68,502785.35,502606.3603,2.5,2.6,2.5989
38,run_038_train,v32k_d2048_h8_l6_s4096_b4,train,0,32768,2048,8,6,4096,4,256,368596992,578,307.64,2.3125,9.0625,4.5278,97,99,98.3586,29,55,41.2475,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,54,52.1919,174.53,434.11,277.9218,400.0,400.0,400.0,43.63,108.53,69.4806,1380,1410,1408.6364,1215,1215,1215.0,0,0,0.0,0,0,0.0,4021537712071,4021555059158,4021546829597.429,1317995677629,1317996739785,1317996220915.1616,1414.143,1414.143,1414.143,491861.906,491862.172,491861.9986,124.095,124.095,124.095,44.3,44.3,44.3,89,89,89.0,0.0,0.0,0.0,3046.04,3098.65,3065.8581,0.5904,0.6006,0.5943,502296.65,502349.75,502329.1816,2.6,2.6,2.6
39,run_039_train,v8k_d1024_h16_l24_s2048_b2,train,0,8192,1024,16,24,2048,2,64,309863424,1514,307.72,2.125,7.3125,4.5263,93,99,96.9212,24,32,31.3776,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,53,57,54.5643,211.86,439.67,296.8549,400.0,400.0,400.0,52.96,109.92,74.2136,1380,1410,1406.39,1215,1215,1215.0,0,0,0.0,0,0,0.0,4021590672612,4021632647638,4021606173933.996,1317997420453,1317998670339,1317998041099.9253,1414.143,1414.143,1414.143,491862.172,491862.336,491862.2083,124.095,124.095,124.095,44.3,44.3,44.3,89,89,89.0,0.0,0.0,0.0,2700.56,3146.79,2997.899,0.5235,0.61,0.5811,502246.39,502694.39,502396.9975,2.6,2.6,2.6
40,run_040_train,v8k_d512_h8_l24_s4096_b4,train,0,8192,512,8,24,4096,4,64,79557120,1066,302.76,2.8281,7.1562,4.5459,86,99,97.4758,25,55,35.2702,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,58,55.5242,170.71,444.36,289.0873,400.0,400.0,400.0,42.68,111.09,72.2716,1380,1410,1406.4919,1215,1215,1215.0,0,0,0.0,0,0,0.0,4021677996738,4021702802777,4021691951565.6733,1317999436536,1318062823593,1318024682057.9717,1414.143,1414.143,1414.143,491862.336,491862.496,491862.3858,124.095,124.095,124.095,44.3,44.3,44.3,89,89,89.0,0.0,0.0,0.0,3013.64,3037.04,3026.1373,0.5842,0.5887,0.5866,502358.16,502381.75,502368.941,2.6,2.6,2.6
41,run_041_train,v8k_d1024_h16_l24_s1024_b2,train,0,8192,1024,16,24,1024,2,64,309863424,2727,306.61,1.7109,7.1875,4.3138,83,99,98.027,24,55,41.5714,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,55,53.7104,173.93,433.97,277.4122,400.0,400.0,400.0,43.48,108.49,69.3529,1380,1410,1408.9575,1215,1215,1215.0,0,0,0.0,0,0,0.0,4021750034255,4021768899309,4021758895548.494,1318063517613,1318064901419,1318064184321.5251,1414.143,1414.143,1414.143,491862.543,491862.617,491862.5876,124.095,124.095,124.095,44.3,44.3,44.3,89,89,89.0,0.0,0.0,0.0,2561.7,3080.02,2624.9542,0.4966,0.597,0.5088,502313.05,502831.37,502769.3856,2.5,2.6,2.5035
42,run_042_train,v16k_d512_h16_l24_s2048_b4,train,0,16384,512,16,24,2048,4,32,83751424,1824,302.18,2.0,7.5625,4.4817,95,99,98.3074,29,55,40.9713,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,54,58,55.9303,176.18,426.82,275.7534,400.0,400.0,400.0,44.05,106.7,68.9385,1395,1410,1408.5861,1215,1215,1215.0,0,0,0.0,0,0,0.0,4021804894867,4021827728690,4021816202114.9346,1318065619556,1318066959373,1318066278048.418,1414.143,1414.143,1414.143,491862.617,491862.73,491862.6425,124.095,124.095,124.095,44.3,44.3,44.3,89,89,89.0,0.0,0.0,0.0,2636.53,2987.39,2845.6798,0.5111,0.5791,0.5516,502405.45,502757.96,502549.0769,2.5,2.6,2.5996
43,run_043_train,v32k_d1024_h8_l24_s2048_b4,train,0,32768,1024,8,24,2048,4,128,335029248,849,301.93,2.4844,6.9062,4.6874,97,99,98.4237,29,55,41.7712,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,59,54.8686,174.8,412.32,272.097,400.0,400.0,400.0,43.7,103.08,68.0239,1395,1410,1408.8559,1215,1215,1215.0,0,0,0.0,0,0,0.0,4021863046312,4021908279887,4021889507910.3896,1318067617102,1318068826710,1318068221668.894,1414.143,1414.143,1414.143,491862.73,491862.73,491862.73,124.095,124.095,124.095,44.3,44.3,44.3,89,89,89.0,0.0,0.0,0.0,3089.41,3101.47,3090.821,0.5988,0.6012,0.5991,502291.86,502305.18,502302.8801,2.6,2.6,2.6
44,run_044_train,v32k_d1024_h8_l12_s4096_b2,train,0,32768,1024,8,12,4096,2,128,184292352,1537,302.69,1.3906,10.0,4.1633,97,99,98.3125,29,55,40.9,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,57,54.7,174.8,436.46,278.8371,400.0,400.0,400.0,43.7,109.11,69.7091,1395,1410,1409.0625,1215,1215,1215.0,0,0,0.0,0,0,0.0,4021943639529,4021976414730,4021954493024.7544,1318069556830,1318070808057,1318070176059.2666,1414.143,1414.143,1414.143,491862.73,491862.777,491862.7422,124.095,124.095,124.095,44.3,44.3,44.3,89,89,89.0,0.0,0.0,0.0,3016.88,3037.31,3026.6379,0.5848,0.5887,0.5867,502360.07,502382.54,502370.6928,2.6,2.6,2.6
45,run_045_train,v32k_d512_h16_l24_s1024_b4,train,0,32768,512,16,24,1024,4,32,92140032,3179,301.96,1.4062,6.125,4.194,97,99,98.3047,29,55,40.8867,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,58,54.4023,174.11,432.82,276.0821,400.0,400.0,400.0,43.53,108.2,69.0207,1380,1410,1408.6523,1215,1215,1215.0,0,0,0.0,0,0,0.0,4022019567936,4022058338781,4022043900263.1016,1318071559748,1318072928034,1318072228421.0664,1414.143,1414.143,1414.143,491862.777,491862.926,491862.8171,124.095,124.095,124.095,44.3,44.3,44.3,89,89,89.0,0.0,0.0,0.0,2574.32,3054.88,2837.5147,0.499,0.5921,0.55,502337.44,502820.96,502557.2959,2.5,2.6,2.5605
46,run_046_train,v16k_d512_h16_l6_s4096_b4,train,0,16384,512,16,6,4096,4,32,27229696,3015,302.68,1.3203,5.3125,3.4308,97,99,98.3789,29,55,41.7812,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,57,54.3086,173.06,432.5,280.8459,400.0,400.0,400.0,43.26,108.12,70.2117,1395,1410,1409.1797,1215,1215,1215.0,0,0,0.0,0,0,0.0,4022093676318,4022139626688,4022118604695.008,1318073651467,1318075203964,1318074428909.2188,1414.143,1414.143,1414.143,491862.926,491863.086,491862.9926,124.095,124.095,124.095,44.3,44.3,44.3,89,89,89.0,0.0,0.0,0.0,2617.85,2747.67,2719.1048,0.5074,0.5326,0.5271,502653.43,502783.27,502680.987,2.5,2.6,2.5977
47,run_047_train,v32k_d2048_h8_l6_s2048_b2,train,0,32768,2048,8,6,2048,2,256,368596992,2022,301.99,1.6719,8.1875,4.2682,96,99,98.2927,29,55,40.7724,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,49,58,53.7805,168.09,425.79,273.5277,400.0,400.0,400.0,42.02,106.45,68.3819,1395,1410,1409.5732,1215,1215,1215.0,0,0,0.0,0,0,0.0,4022174882516,4022205664127,4022196454253.049,1318075887895,1318077059473,1318076467336.752,1414.143,1414.143,1414.143,491863.086,491863.086,491863.086,124.095,124.095,124.095,44.3,44.3,44.3,89,89,89.0,0.0,0.0,0.0,3066.53,3088.86,3068.5496,0.5944,0.5987,0.5948,502313.93,502337.14,502334.3201,2.6,2.6,2.6
48,run_048_train,v16k_d512_h16_l12_s4096_b2,train,0,16384,512,16,12,4096,2,32,46070272,3269,301.96,1.6797,5.875,3.8331,96,99,98.349,29,55,41.1647,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,55,53.0706,174.8,403.49,268.7285,400.0,400.0,400.0,43.7,100.87,67.182,1395,1410,1409.1176,1215,1215,1215.0,0,0,0.0,0,0,0.0,4022240986127,4022270387121,4022257470884.035,1318077804933,1318079180015,1318078499641.451,1414.143,1414.143,1414.143,491863.086,491863.199,491863.1221,124.095,124.095,124.095,44.3,44.3,44.3,89,89,89.0,0.0,0.0,0.0,2582.92,3058.28,2755.612,0.5007,0.5928,0.5342,502346.14,502821.85,502649.0374,2.5,2.6,2.5282
49,run_049_train,v32k_d1024_h16_l6_s2048_b4,train,0,32768,1024,16,6,2048,4,64,108923904,2640,302.82,1.5234,6.0625,3.6296,97,99,98.413,29,55,42.1093,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,53,58,55.9433,175.59,424.15,283.895,400.0,400.0,400.0,43.9,106.04,70.9737,1380,1410,1408.4211,1215,1215,1215.0,0,0,0.0,0,0,0.0,4022305692168,4022334417072,4022319851654.433,1318079926288,1318081256377,1318080597216.4736,1414.143,1414.143,1414.143,491863.199,491863.199,491863.199,124.095,124.095,124.095,44.3,44.3,44.3,89,89,89.0,0.0,0.0,0.0,2495.17,2994.4,2852.6829,0.4837,0.5804,0.5529,502409.33,502908.33,502552.3242,2.5,2.6,2.5696
50,run_050_train,v8k_d2048_h8_l24_s2048_b2,train,0,8192,2048,8,24,2048,2,256,1222723584,546,303.1,1.9922,8.6875,5.3022,75,99,96.7643,19,53,32.4867,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,57,53.8707,94.31,440.54,290.0304,400.0,400.0,400.0,23.58,110.14,72.5075,1380,1410,1406.9772,1215,1215,1215.0,0,0,0.0,0,0,0.0,4022369743507,4022392162048,4022385483353.262,1318081994888,1318083085111,1318082535237.7034,1414.143,1414.143,1414.143,491863.199,491863.246,491863.2157,124.095,124.095,124.095,44.3,44.3,44.3,89,89,89.0,0.0,0.0,0.0,2967.26,3006.47,2974.4212,0.5752,0.5828,0.5766,502383.34,502425.04,502416.9789,2.6,2.6,2.6
51,run_051_train,v16k_d512_h16_l12_s4096_b4,train,0,16384,512,16,12,4096,4,32,46070272,1787,301.9,2.4375,6.5312,4.0209,88,99,97.0909,29,54,32.5124,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,56,59,57.3843,194.1,440.12,295.9534,400.0,400.0,400.0,48.53,110.03,73.9882,1395,1410,1407.0868,1215,1215,1215.0,0,0,0.0,0,0,0.0,4022427520797,4022462131911,4022444759994.8057,1318083741475,1318085087118,1318084398888.533,1414.143,1414.143,1414.143,491863.246,491863.441,491863.3847,124.095,124.095,124.095,44.3,44.3,44.3,89,89,89.0,0.0,0.0,0.0,2513.59,2999.05,2642.4224,0.4872,0.5813,0.5122,502408.13,502894.3,502765.8114,2.5,2.6,2.5112
52,run_052_train,v8k_d1024_h16_l24_s4096_b2,train,0,8192,1024,16,24,4096,2,64,309863424,834,302.9,2.4375,9.9375,4.7521,97,99,98.3647,29,55,41.8431,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,58,54.102,173.47,441.74,271.7222,400.0,400.0,400.0,43.37,110.44,67.9307,1395,1410,1409.1176,1215,1215,1215.0,0,0,0.0,0,0,0.0,4022497504515,4022529598703,4022508779541.3726,1318085776385,1318086910977,1318086334466.0315,1414.143,1414.143,1414.143,491863.441,491863.953,491863.629,124.095,124.095,124.095,44.3,44.3,44.3,89,89,89.0,0.0,0.0,0.0,2552.67,3057.32,2887.2648,0.4948,0.5926,0.5596,502343.87,502850.44,502515.1984,2.5,2.6,2.5651
53,run_053_train,v16k_d512_h16_l6_s4096_b2,train,0,16384,512,16,6,4096,2,32,27229696,5793,302.68,0.9102,5.9688,3.2199,97,99,98.4061,29,55,41.8046,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,54,52.7739,176.0,430.47,275.51,400.0,400.0,400.0,44.0,107.62,68.8776,1380,1410,1408.7931,1215,1215,1215.0,0,0,0.0,0,0,0.0,4022565088449,4022610999054,4022589079213.1685,1318087644178,1318089289605,1318088462557.6514,1414.143,1414.143,1414.143,491863.953,491864.027,491864.0058,124.095,124.095,124.095,44.3,44.3,44.3,89,90,89.0268,0.0,0.0,0.0,2623.5,2725.97,2688.0064,0.5085,0.5284,0.521,502682.46,502785.38,502720.5271,2.5,2.6,2.5793
54,run_054_train,v32k_d512_h16_l6_s4096_b2,train,0,32768,512,16,6,4096,2,32,35618304,3946,302.69,1.7734,6.7188,3.6373,87,99,98.2896,28,55,40.9228,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,54,52.7297,174.11,442.47,278.7977,400.0,400.0,400.0,43.53,110.62,69.6992,1380,1410,1409.0154,1215,1215,1215.0,0,0,0.0,0,0,0.0,4022646374341,4022713074155,4022687333164.587,1318090052603,1318091595795,1318090815011.7837,1414.143,1414.143,1414.143,491864.027,491864.254,491864.1738,124.095,124.095,124.095,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2806.84,2847.66,2822.7271,0.5441,0.552,0.5472,502557.11,502600.49,502583.3362,2.6,2.6,2.6
55,run_055_train,v8k_d2048_h16_l12_s1024_b2,train,0,8192,2048,16,12,1024,2,128,619751424,1910,307.75,1.7109,6.2188,4.5186,96,99,98.3837,29,55,41.7481,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,55,53.1512,173.93,441.0,275.776,400.0,400.0,400.0,43.48,110.25,68.9441,1380,1410,1408.5465,1215,1215,1215.0,0,0,0.0,0,0,0.0,4022748387432,4022803846929,4022779190938.504,1318092254429,1318093494237,1318092873214.558,1414.143,1414.143,1414.143,491864.254,491864.254,491864.254,124.095,124.095,124.095,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2623.56,3099.08,2776.5925,0.5085,0.6007,0.5382,502301.06,502777.07,502625.4116,2.5,2.6,2.5659
56,run_056_train,v8k_d2048_h8_l12_s1024_b4,train,0,8192,2048,8,12,1024,4,256,619751424,1115,302.77,2.2031,9.1875,4.7624,97,99,98.3802,29,55,41.5323,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,55,53.5171,170.71,427.36,275.3575,400.0,400.0,400.0,42.68,106.84,68.8393,1380,1410,1408.8023,1215,1215,1215.0,0,0,0.0,0,0,0.0,4022845348217,4022864920864,4022851877288.323,1318094200158,1318095479690,1318094801748.1255,1414.143,1414.143,1414.143,491864.254,491864.301,491864.2764,124.095,124.095,124.095,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2648.9,3093.17,2962.2313,0.5135,0.5996,0.5742,502308.5,502752.64,502440.4679,2.5,2.6,2.5939
57,run_057_train,v32k_d2048_h8_l24_s4096_b2,train,0,32768,2048,8,24,4096,2,256,1273055232,276,308.01,2.4375,10.4375,5.6764,95,99,98.2552,29,55,41.2083,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,56,53.974,175.12,444.36,279.1932,400.0,400.0,400.0,43.78,111.09,69.7984,1380,1410,1408.75,1215,1215,1215.0,0,0,0.0,0,0,0.0,4022912091460,4022924471550,4022918656555.922,1318096152603,1318097131292,1318096674504.2031,1414.143,1414.143,1414.143,491864.301,491864.48,491864.4226,124.095,124.095,124.095,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,3125.18,3129.11,3129.036,0.6058,0.6065,0.6065,502268.0,502273.72,502269.9499,2.6,2.6,2.6
58,run_058_train,v8k_d512_h16_l12_s4096_b2,train,0,8192,512,16,12,4096,2,32,41875968,3335,306.62,1.5703,7.0938,3.8077,84,99,96.8716,25,55,41.2763,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,53,56,54.5019,146.97,436.31,275.509,400.0,400.0,400.0,36.74,109.08,68.877,1380,1410,1408.249,1215,1215,1215.0,0,0,0.0,0,0,0.0,4022960324413,4022989532969,4022976805601.5293,1318097889551,1318099345290,1318098613767.101,1414.143,1414.143,1414.143,491864.48,491864.676,491864.6046,124.095,124.095,124.095,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2687.75,3131.7,2868.4818,0.521,0.607,0.556,502273.54,502717.1,502537.1535,2.6,2.6,2.6
59,run_059_train,v32k_d2048_h16_l12_s1024_b2,train,0,32768,2048,16,12,1024,2,128,670083072,1823,307.78,1.9297,10.3125,4.6323,86,99,97.728,27,55,40.868,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,53,58,56.016,151.49,423.12,272.1101,400.0,400.0,400.0,37.87,105.78,68.0274,1395,1410,1408.5,1215,1215,1215.0,0,0,0.0,0,0,0.0,4023025084919,4023037129913,4023031130187.176,1318100019995,1318101122282,1318100570114.296,1414.143,1414.143,1414.143,491864.676,491864.676,491864.676,124.095,124.095,124.095,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2717.44,3157.2,3046.8359,0.5267,0.612,0.5906,502243.93,502685.53,502355.5826,2.6,2.6,2.6
60,run_060_train,v32k_d2048_h8_l24_s2048_b2,train,0,32768,2048,8,24,2048,2,256,1273055232,537,308.0,1.9766,7.5312,5.2508,97,99,98.3077,29,55,40.9846,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,56,53.0115,171.31,428.29,276.3932,400.0,400.0,400.0,42.83,107.07,69.0982,1365,1410,1408.6731,1215,1215,1215.0,0,0,0.0,0,0,0.0,4023072766646,4023084717056,4023078689608.723,1318101849164,1318102879808,1318102369107.1309,1414.143,1414.143,1414.143,491864.676,491864.789,491864.7438,124.095,124.095,124.095,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,3141.78,3144.95,3144.504,0.609,0.6096,0.6095,502251.48,502257.31,502253.3443,2.6,2.6,2.6
61,run_061_train,v8k_d2048_h16_l6_s1024_b2,train,0,8192,2048,16,6,1024,2,128,318265344,3829,307.78,1.8203,6.4062,4.1233,90,99,97.3462,29,55,33.8615,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,54,60,57.6885,177.15,444.95,294.7965,400.0,400.0,400.0,44.29,111.24,73.6988,1365,1410,1405.6154,1215,1215,1215.0,0,0,0.0,0,0,0.0,4023120283699,4023137914425,4023129022982.3154,1318103602855,1318104888459,1318104239575.4731,1414.143,1414.143,1414.143,491864.789,491864.789,491864.789,124.095,124.095,124.095,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2590.65,3027.88,2694.5807,0.5022,0.5869,0.5223,502376.75,502813.18,502711.6199,2.5,2.6,2.5604
62,run_062_train,v8k_d2048_h8_l24_s4096_b4,train,1,8192,2048,8,24,4096,4,256,0,1,25.29,0,0,0
63,run_063_train,v16k_d2048_h8_l24_s4096_b2,train,0,16384,2048,8,24,4096,2,256,1239500800,295,303.26,2.5625,7.4688,5.601,94,99,97.007,28,39,31.4225,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,53,59,54.5845,205.31,430.03,296.117,400.0,400.0,400.0,51.33,107.51,74.0289,1380,1410,1405.4577,1215,1215,1215.0,0,0,0.0,0,0,0.0,4023222067118,4023234004457,4023228051159.7744,1318106139560,1318106857782,1318106493196.2253,1414.143,1414.143,1414.143,491864.789,491864.836,491864.8254,124.095,124.095,124.095,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2706.3,3131.04,3027.1284,0.5246,0.6069,0.5868,502270.45,502698.93,502376.1015,2.6,2.6,2.6
64,run_064_train,v8k_d1024_h8_l6_s4096_b2,train,0,8192,1024,8,6,4096,2,128,83758080,3045,307.97,1.4375,5.7812,3.6358,95,99,98.2829,29,55,41.1822,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,53,58,56.2016,174.8,438.11,280.3308,400.0,400.0,400.0,43.7,109.53,70.0826,1380,1410,1408.5465,1215,1215,1215.0,0,0,0.0,0,0,0.0,4023269533903,4023312373574,4023288121924.372,1318107602699,1318108974153,1318108270834.7637,1414.143,1414.143,1414.143,491864.836,491864.992,491864.9306,124.095,124.095,124.095,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2959.94,3010.59,2983.7415,0.5737,0.5836,0.5784,502392.63,502441.75,502420.2117,2.6,2.6,2.6
65,run_065_train,v32k_d2048_h8_l12_s4096_b4,train,0,32768,2048,8,12,4096,4,256,670083072,281,303.74,3.1719,9.25,5.2707,93,99,98.304,29,55,41.3877,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,59,53.2952,173.33,438.52,278.637,400.0,400.0,400.0,43.33,109.63,69.6593,1380,1410,1408.7445,1215,1215,1215.0,0,0,0.0,0,0,0.0,4023348105215,4025598940872,4024448177481.0923,1318109662329,1320326310914,1319014786586.2732,1414.143,1414.143,1414.143,491864.992,491865.762,491865.3911,124.095,124.095,124.095,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2577.09,3092.34,2697.035,0.4995,0.5994,0.5228,501498.57,502826.95,502635.0949,2.5,2.8,2.5463
66,run_066_train,v8k_d1024_h16_l24_s1024_b4,train,0,8192,1024,16,24,1024,4,64,309863424,1583,307.82,1.9766,7.3125,4.4306,94,99,98.3198,29,55,41.6356,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,58,54.9838,173.93,441.0,281.1758,400.0,400.0,400.0,43.48,110.25,70.2939,1380,1410,1408.7247,1215,1215,1215.0,0,0,0.0,0,0,0.0,4025634281213,4027772167773,4027258881331.401,1320326987914,1322540612301,1321891187663.0688,1414.143,1414.143,1414.143,491865.836,491866.051,491865.9857,124.095,124.095,124.095,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,2624.77,3115.66,3019.0801,0.5088,0.6039,0.5852,501136.15,502759.94,502275.6842,2.5,2.9,2.6219
67,run_067_train,v8k_d2048_h16_l6_s1024_b4,train,0,8192,2048,16,6,1024,4,128,318265344,2149,307.6,1.5,6.625,4.0588,53,99,98.149,16,55,41.4353,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,59,56.4275,174.53,434.29,277.6042,400.0,400.0,400.0,43.63,108.57,69.4011,1365,1410,1408.7059,1215,1215,1215.0,0,0,0.0,0,0,0.0,4028656565875,4029943833699,4029896739244.3726,1322627690301,1324773047825,1324600184886.9177,1414.143,1414.143,1414.143,491866.09,491866.637,491866.4045,124.095,124.095,124.095,44.3,44.3,44.3,90,90,90.0,0.0,0.0,0.0,3099.32,3101.68,3100.5909,0.6008,0.6012,0.601,501227.94,502284.2,502223.6277,2.6,2.8,2.6188
